SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
102602,0.0,Revolving loans,F,N,Y,0,157500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Higher education,Married,With parents,0.032561,-9707,-1921,-8244,-1128,,1,1,0,1,0,0,Laborers,2,1,1,FRIDAY,14,0,1,1,0,0,0,Industry: type 9,0.321198145,0.544265944,0.172495467,0.3301,0.1417,0.9881,0.966,0.0706,0.29,0.2138,0.3667,0.7083,0.0427,0.5632,0.2028,0.0309,0.0272,0.1261,0.0,0.9831,0.9673,0.0712,0.282,0.2414,0.3333,0.7083,0.0436,0.6152,0.0655,0.0311,0.0027,0.254,0.1942,0.9861,0.9665,0.071,0.28,0.2414,0.3333,0.7083,0.0434,0.5729,0.1737,0.0311,0.0139,reg oper spec account,block of flats,0.2206,Monolithic,No,0.0,0.0,0.0,0.0,-388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102603,0.0,Cash loans,M,N,Y,0,90000.0,339241.5,15943.5,238500.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.006852,-8942,-651,-876,-1605,,1,1,0,1,0,0,Laborers,2,3,3,THURSDAY,8,0,0,0,0,0,0,Other,,0.203257104,0.286652483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
102604,0.0,Cash loans,F,N,Y,1,225000.0,117000.0,11569.5,117000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-15509,-2984,-3517,-1001,,1,1,1,1,1,0,Laborers,3,2,2,SATURDAY,9,0,0,0,0,0,0,Military,,0.634708491,,0.1227,0.1048,0.9796,0.7212,0.0201,0.0,0.2759,0.1667,0.2083,0.1384,0.1,0.1139,0.0,0.0,0.125,0.1088,0.9796,0.7321,0.0203,0.0,0.2759,0.1667,0.2083,0.1416,0.1093,0.1187,0.0,0.0,0.1239,0.1048,0.9796,0.7249,0.0202,0.0,0.2759,0.1667,0.2083,0.1408,0.1018,0.1159,0.0,0.0,reg oper account,block of flats,0.1006,Panel,No,0.0,0.0,0.0,0.0,-75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102606,0.0,Cash loans,F,N,N,0,90000.0,467257.5,16911.0,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-16454,-1478,-8044,0,,1,1,0,1,0,0,Sales staff,2,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,0.568992042,0.545540303,0.417099668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,3.0
102607,0.0,Cash loans,M,N,Y,0,225000.0,521280.0,31630.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-9815,-358,-4405,-2478,,1,1,1,1,0,0,Low-skill Laborers,1,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 2,,0.515877875,0.184116156,0.0804,0.096,0.9846,0.7892,0.0129,0.0,0.2069,0.1667,0.2083,0.079,0.0656,0.0759,0.0,0.0324,0.0819,0.0996,0.9846,0.7975,0.013,0.0,0.2069,0.1667,0.2083,0.0808,0.0716,0.0791,0.0,0.0343,0.0812,0.096,0.9846,0.792,0.013,0.0,0.2069,0.1667,0.2083,0.0804,0.0667,0.0773,0.0,0.0331,reg oper account,block of flats,0.0667,Panel,No,0.0,0.0,0.0,0.0,-699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102608,1.0,Cash loans,M,N,Y,0,157500.0,247500.0,12766.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-14059,-3981,-422,-4196,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,12,0,0,0,0,0,0,Agriculture,0.26291885,0.342027829,0.000527265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
102609,0.0,Cash loans,F,N,Y,0,171000.0,820453.5,44640.0,652500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10918,-208,-914,-3297,,1,1,0,1,0,0,Sales staff,2,3,2,SATURDAY,6,0,0,0,0,0,0,Business Entity Type 3,,0.104583649,,0.0825,0.0795,0.9757,0.6668,0.025,0.0,0.1379,0.1667,0.2083,0.0637,0.0672,0.0697,0.0,0.0,0.084,0.0825,0.9757,0.6798,0.0252,0.0,0.1379,0.1667,0.2083,0.0651,0.0735,0.0726,0.0,0.0,0.0833,0.0795,0.9757,0.6713,0.0252,0.0,0.1379,0.1667,0.2083,0.0648,0.0684,0.0709,0.0,0.0,not specified,block of flats,0.06,Panel,No,2.0,0.0,2.0,0.0,-527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102610,0.0,Revolving loans,F,N,Y,0,180000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.007114,-21577,-1891,-5698,-4416,,1,1,0,1,1,0,Security staff,1,2,2,TUESDAY,15,0,0,0,0,0,0,Kindergarten,0.654461839,0.719569137,0.146442067,0.1113,0.0791,0.9831,0.7688,0.0293,0.12,0.1034,0.3333,0.375,0.0112,0.0883,0.0836,0.0116,0.0146,0.1134,0.082,0.9831,0.7779,0.0295,0.1208,0.1034,0.3333,0.375,0.0115,0.0964,0.0871,0.0117,0.0155,0.1124,0.0791,0.9831,0.7719,0.0294,0.12,0.1034,0.3333,0.375,0.0114,0.0898,0.0851,0.0116,0.0149,reg oper account,block of flats,0.0881,Panel,No,0.0,0.0,0.0,0.0,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102611,0.0,Cash loans,F,Y,Y,0,135000.0,490495.5,26262.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.00702,-21250,-2901,-14393,-4304,13.0,1,1,0,1,0,0,Laborers,1,2,2,MONDAY,17,0,0,0,0,0,0,Self-employed,0.717161077,0.573605202,0.234015167,0.1031,,0.9801,0.728,0.0,0.0,0.2069,,0.2083,0.0,0.0841,0.0945,0.0,0.0,0.105,,0.9801,0.7387,0.0,0.0,0.2069,,0.2083,0.0,0.0918,0.0984,0.0,0.0,0.1041,,0.9801,0.7316,0.0,0.0,0.2069,,0.2083,0.0,0.0855,0.0962,0.0,0.0,reg oper account,block of flats,0.0743,,No,0.0,0.0,0.0,0.0,-2636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102612,0.0,Cash loans,F,N,Y,2,90000.0,385164.0,17095.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-13180,-769,-952,-2702,,1,1,0,1,0,0,Laborers,4,2,2,WEDNESDAY,4,0,0,0,0,0,0,Agriculture,,0.57643208,0.703203305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
102613,0.0,Cash loans,F,N,N,0,117000.0,247275.0,18486.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-23298,365243,-12695,-4726,,1,0,0,1,1,0,,2,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,0.861823069,0.565698192,0.812822607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102615,0.0,Cash loans,M,N,N,0,382500.0,521280.0,27292.5,450000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.010276,-12703,-3475,-1715,-4606,,1,1,0,1,0,0,Laborers,1,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 2,,0.227404636,0.484851475,0.0773,0.0841,0.9851,,,0.0,0.1724,0.1667,,0.159,,0.0709,,0.0397,0.0788,0.0873,0.9851,,,0.0,0.1724,0.1667,,0.1627,,0.0739,,0.0421,0.0781,0.0841,0.9851,,,0.0,0.1724,0.1667,,0.1618,,0.0722,,0.0406,,block of flats,0.0628,Panel,No,6.0,0.0,5.0,0.0,-245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
102616,0.0,Revolving loans,F,N,Y,0,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.002506,-15755,-1150,-6126,-4142,,1,1,1,1,1,0,Accountants,2,2,2,WEDNESDAY,5,0,0,0,0,1,1,Bank,0.583659229,0.547225874,0.6041126,0.0814,0.0982,0.9881,,,0.0,0.2069,0.1667,,0.0876,,0.0476,,0.0397,0.083,0.1019,0.9881,,,0.0,0.2069,0.1667,,0.0896,,0.0496,,0.0421,0.0822,0.0982,0.9881,,,0.0,0.2069,0.1667,,0.0891,,0.0484,,0.0406,,block of flats,0.073,Panel,No,2.0,0.0,2.0,0.0,-1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
102618,0.0,Cash loans,M,Y,N,2,207000.0,225000.0,21168.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,Co-op apartment,0.00712,-15124,-3088,-933,-1003,8.0,1,1,0,1,0,0,High skill tech staff,4,2,2,THURSDAY,8,0,0,0,0,1,1,Construction,,0.546228751,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,1.0,-1506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
102619,0.0,Cash loans,F,N,Y,0,103500.0,270126.0,13792.5,193500.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,0.008019,-21224,365243,-10236,-4202,,1,0,0,1,0,0,,1,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.380212714,0.612704244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
102620,0.0,Cash loans,M,N,Y,1,144000.0,1267735.5,37197.0,1107000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-13632,-813,-4119,-4728,,1,1,0,1,0,0,Laborers,3,2,2,SUNDAY,14,0,0,0,0,0,0,Self-employed,,0.53362168,0.591976618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,-607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102621,0.0,Cash loans,M,N,Y,2,135000.0,1473871.5,40657.5,1287000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-9324,-370,-4142,-1995,,1,1,0,1,0,0,Laborers,4,2,2,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.147031072,0.451412848,0.6041126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102622,0.0,Cash loans,M,Y,Y,1,157500.0,693000.0,20389.5,693000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-12785,-3308,-2647,-3995,6.0,1,1,0,1,1,0,Laborers,3,2,2,SATURDAY,11,0,0,0,0,0,0,Other,,0.671652347,0.408358853,0.1485,,0.9806,,,0.16,0.1379,0.3333,,,,0.1415,,0.0,0.1513,,0.9806,,,0.1611,0.1379,0.3333,,,,0.1474,,0.0,0.1499,,0.9806,,,0.16,0.1379,0.3333,,,,0.1441,,0.0,,block of flats,0.1113,Block,No,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102623,0.0,Cash loans,F,N,Y,0,270000.0,1006920.0,40063.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-15319,-908,-832,-686,,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,13,0,0,0,0,0,0,Realtor,0.555543329,0.372278879,0.522697317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102624,1.0,Cash loans,F,N,Y,0,112500.0,341280.0,22936.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-12946,-967,-1300,-5493,,1,1,0,1,0,0,,1,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.672129605,0.280789574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
102625,0.0,Cash loans,M,Y,Y,0,121500.0,178290.0,17631.0,157500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-22472,-6489,-2551,-4315,7.0,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,13,0,0,0,0,0,0,Transport: type 4,,0.622399966,0.661023539,0.1237,0.1264,0.9771,0.6872,0.0158,0.0,0.2759,0.1667,0.2083,0.0121,0.1009,0.1079,0.0,0.0,0.1261,0.1311,0.9772,0.6994,0.0159,0.0,0.2759,0.1667,0.2083,0.0124,0.1102,0.1124,0.0,0.0,0.1249,0.1264,0.9771,0.6914,0.0159,0.0,0.2759,0.1667,0.2083,0.0123,0.1026,0.1098,0.0,0.0,,block of flats,0.0848,Panel,No,4.0,0.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102626,0.0,Cash loans,M,N,Y,1,112500.0,787131.0,26145.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-11419,-1076,-6119,-3193,,1,1,0,1,0,0,Core staff,3,2,2,THURSDAY,16,0,0,0,0,0,0,Trade: type 3,0.24235392,0.570248406,0.477649155,0.1165,0.1668,0.9776,0.694,0.0677,0.0,0.2759,0.1667,0.2083,0.1032,0.0941,0.1087,0.0039,0.1113,0.1187,0.173,0.9777,0.706,0.0683,0.0,0.2759,0.1667,0.2083,0.1055,0.1028,0.1133,0.0039,0.1179,0.1176,0.1668,0.9776,0.6981,0.0681,0.0,0.2759,0.1667,0.2083,0.105,0.0958,0.1107,0.0039,0.1137,reg oper account,block of flats,0.1468,"Stone, brick",No,1.0,0.0,1.0,0.0,-1101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
102627,0.0,Cash loans,F,N,Y,0,351000.0,2085120.0,72607.5,1800000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10665,-424,-966,-1027,,1,1,0,1,0,0,Laborers,2,3,1,WEDNESDAY,8,0,0,0,0,0,0,University,0.396845106,0.49690766,0.450747282,0.0557,0.0,0.9781,,,0.0,,0.1667,,0.0576,,0.0455,,0.0169,0.0567,0.0,0.9782,,,0.0,,0.1667,,0.0589,,0.0474,,0.0179,0.0562,0.0,0.9781,,,0.0,,0.1667,,0.0586,,0.0463,,0.0173,,block of flats,0.0394,"Stone, brick",No,8.0,0.0,8.0,0.0,-1432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102628,0.0,Cash loans,M,Y,N,0,144000.0,396171.0,26797.5,342000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-10695,-3959,-980,-3231,7.0,1,1,1,1,0,0,Drivers,1,2,2,FRIDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.355290923,,0.0021,,0.9821,,,0.0,0.069,0.0,,,,0.0008,,,0.0021,,0.9821,,,0.0,0.069,0.0,,,,0.0009,,,0.0021,,0.9821,,,0.0,0.069,0.0,,,,0.0009,,,,block of flats,0.0012,"Stone, brick",No,1.0,1.0,1.0,1.0,-296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102629,0.0,Cash loans,F,N,N,0,112500.0,959598.0,28188.0,801000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-21083,-1355,-2610,-4143,,1,1,1,1,1,0,Sales staff,2,2,2,MONDAY,11,0,0,0,0,0,0,Government,,0.541834937,0.312365369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102630,0.0,Cash loans,F,N,Y,0,90000.0,562491.0,22437.0,454500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.01885,-14881,-989,-4449,-1603,,1,1,0,1,1,0,Secretaries,1,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,,0.526371561,0.263646813,0.2227,0.1568,0.9791,0.7144,0.025,0.24,0.2069,0.3333,0.375,0.0887,0.1816,0.2141,0.0,0.0,0.2269,0.1627,0.9791,0.7256,0.0252,0.2417,0.2069,0.3333,0.375,0.0907,0.1983,0.223,0.0,0.0,0.2248,0.1568,0.9791,0.7182,0.0251,0.24,0.2069,0.3333,0.375,0.0902,0.1847,0.2179,0.0,0.0,not specified,block of flats,0.182,"Stone, brick",No,2.0,0.0,2.0,0.0,-1582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
102631,0.0,Cash loans,M,Y,Y,1,225000.0,1546020.0,45202.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.007114,-10298,-1860,-560,-2855,2.0,1,1,1,1,1,0,Managers,3,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.346195224,0.636379985,0.410102573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102632,0.0,Cash loans,F,Y,N,0,112500.0,519633.0,33336.0,481500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792,-21934,365243,-8048,-4747,10.0,1,0,0,1,0,0,,1,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.684071276,0.352339973,0.0546,,0.9702,,,0.0,0.1379,0.0625,,0.038,,0.0399,,0.0259,0.0557,,0.9722,,,0.0,0.1379,0.0,,0.0389,,0.0398,,0.0274,0.0552,,0.9722,,,0.0,0.1379,0.0625,,0.0387,,0.0406,,0.0265,,,0.0366,Block,No,2.0,0.0,2.0,0.0,-1575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
102633,0.0,Cash loans,F,N,Y,2,112500.0,450000.0,23107.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-10720,-537,-4910,-972,,1,1,0,1,0,1,Cooking staff,4,2,2,FRIDAY,13,0,0,0,0,0,0,Other,,0.382549831,,0.0371,,0.9861,,,0.0,0.1034,0.0833,,,,0.0346,,0.0,0.0378,,0.9861,,,0.0,0.1034,0.0833,,,,0.036,,0.0,0.0375,,0.9861,,,0.0,0.1034,0.0833,,,,0.0352,,0.0,,block of flats,0.0272,"Stone, brick",No,2.0,2.0,2.0,1.0,-630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
102635,0.0,Cash loans,F,N,Y,0,270000.0,247675.5,24255.0,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-23034,365243,-895,-5027,,1,0,0,1,0,0,,2,2,2,THURSDAY,18,0,0,0,0,0,0,XNA,,0.35203684,,0.5124,0.3142,0.9891,0.8504,0.2837,0.4,0.3448,0.375,0.0417,0.1765,0.4177,0.4264,0.0039,0.0012,0.5221,0.3261,0.9891,0.8563,0.2863,0.4028,0.3448,0.375,0.0417,0.1805,0.4564,0.4442,0.0039,0.0012,0.5173,0.3142,0.9891,0.8524,0.2855,0.4,0.3448,0.375,0.0417,0.1795,0.425,0.434,0.0039,0.0012,org spec account,block of flats,0.4907,"Stone, brick",No,3.0,0.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102636,0.0,Cash loans,M,Y,Y,0,270000.0,900000.0,69781.5,900000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-19768,-3832,-5375,-3022,22.0,1,1,0,1,0,0,Managers,2,2,2,MONDAY,14,0,0,0,0,0,0,Industry: type 13,,0.684600346,0.2692858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,0.0,-1936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
102637,0.0,Cash loans,F,N,Y,0,58500.0,157500.0,15471.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-24506,365243,-9364,-1465,,1,0,0,1,1,0,,1,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.598815994,0.719490785,0.1103,,0.9821,,,0.12,0.1034,0.3333,,,,0.0755,,0.0,0.1124,,0.9821,,,0.1208,0.1034,0.3333,,,,0.0786,,0.0,0.1114,,0.9821,,,0.12,0.1034,0.3333,,,,0.0768,,0.0,,,0.1191,Mixed,No,3.0,0.0,3.0,0.0,-776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
